date,cloud_cover,sunshine,global_radiation,max_temp,mean_temp,min_temp,precipitation,pressure,snow_depth
20171109,7.0,1.0,34.0,13.3,7.6,1.1,0.0,102370.0,0.0
20171110,6.0,3.4,53.0,10.2,10.4,7.5,7.6,102000.0,0.0
20171111,8.0,0.5,28.0,8.7,8.5,6.8,3.0,101200.0,0.0
20171112,6.0,3.3,51.0,9.1,7.5,6.3,0.0,101250.0,0.0
20171113,4.0,3.3,50.0,11.5,5.3,1.5,0.2,102570.0,0.0
20171114,8.0,0.0,18.0,11.9,7.7,3.8,0.4,102400.0,0.0
20171115,8.0,0.0,18.0,14.8,10.4,9.0,0.0,102420.0,0.0
20171116,7.0,1.6,36.0,10.8,12.2,9.5,0.2,102350.0,0.0
20171117,3.0,5.8,61.0,9.1,5.7,0.6,0.0,102920.0,0.0
20171118,7.0,0.0,17.0,10.5,5.7,2.2,4.0,102310.0,0.0
20171119,4.0,3.5,47.0,12.7,6.8,3.0,1.2,102350.0,0.0
20171120,8.0,0.0,17.0,14.2,8.4,4.1,0.8,101590.0,0.0
20171121,8.0,0.1,19.0,15.9,12.3,10.4,0.0,101000.0,0.0
20171122,7.0,0.1,19.0,12.0,14.1,12.2,2.8,99790.0,0.0
20171123,6.0,5.4,55.0,7.6,10.2,8.3,0.0,99750.0,0.0
20171124,6.0,0.3,21.0,7.8,6.5,5.5,0.0,101060.0,0.0
20171125,3.0,6.1,57.0,10.1,3.2,-1.3,0.2,101650.0,0.0
20171126,2.0,5.3,52.0,10.2,5.5,1.0,2.4,102390.0,0.0
20171127,7.0,0.2,19.0,7.2,6.5,2.9,0.6,101370.0,0.0
20171128,4.0,4.1,45.0,6.2,4.8,2.5,0.0,100880.0,0.0
20171129,5.0,0.1,17.0,4.3,4.0,1.8,0.0,101070.0,0.0
20171130,4.0,4.2,45.0,7.2,1.9,-0.4,0.0,101240.0,0.0
20171201,6.0,3.5,39.0,7.5,4.0,0.8,0.0,102090.0,0.0
20171202,8.0,0.0,13.0,10.4,5.0,2.5,0.4,102710.0,0.0
20171203,8.0,0.0,13.0,10.0,6.7,3.0,0.2,102700.0,0.0
20171204,7.0,0.0,13.0,9.4,7.0,4.0,0.0,103330.0,0.0
20171205,8.0,0.0,13.0,11.6,8.1,6.8,0.0,103540.0,0.0
20171206,8.0,0.0,13.0,12.5,9.7,7.7,0.2,102730.0,0.0
20171207,5.0,0.9,22.0,4.6,10.8,9.0,2.8,101050.0,0.0
20171208,2.0,4.1,39.0,4.0,3.5,2.3,0.0,101580.0,0.0
20171209,3.0,3.7,37.0,2.6,1.3,-1.4,12.0,101510.0,0.0
20171210,8.0,0.0,12.0,3.5,1.3,0.0,11.2,98250.0,1.0
20171211,6.0,0.0,12.0,8.0,1.9,0.4,5.0,98530.0,0.0
20171212,3.0,4.4,40.0,9.7,2.3,-3.4,3.2,100720.0,0.0
20171213,7.0,0.1,14.0,6.9,3.9,-1.9,7.2,99660.0,0.0
20171214,2.0,4.0,38.0,5.7,4.8,2.6,1.4,99130.0,0.0
20171215,4.0,4.1,38.0,6.0,3.3,0.9,0.0,99870.0,0.0
20171216,3.0,2.2,29.0,9.5,3.0,0.0,0.2,101780.0,0.0
20171217,6.0,0.0,12.0,7.9,4.1,-1.3,3.2,102280.0,0.0
20171218,0.0,4.7,41.0,8.4,4.5,1.0,0.0,102900.0,0.0
20171219,5.0,2.9,32.0,11.0,3.0,-2.3,0.4,103510.0,0.0
20171220,8.0,0.0,12.0,12.0,6.0,0.9,0.0,103520.0,0.0
20171221,8.0,0.0,12.0,11.8,10.2,8.3,0.2,103550.0,0.0
20171222,8.0,0.0,12.0,9.8,10.3,8.9,0.0,103580.0,0.0
20171223,8.0,0.0,12.0,10.7,9.1,8.3,0.0,103370.0,0.0
20171224,8.0,0.0,12.0,11.0,9.3,8.0,0.2,102470.0,0.0
20171225,8.0,0.0,12.0,8.0,9.8,8.6,5.4,100760.0,0.0
20171226,5.0,2.3,29.0,3.5,5.8,3.5,10.4,99360.0,0.0
20171227,6.0,0.0,12.0,6.7,2.6,1.7,1.4,98780.0,0.0
20171228,0.0,5.4,44.0,12.5,2.9,-1.0,3.8,100350.0,0.0
20171229,6.0,1.0,22.0,14.4,5.1,-2.3,5.6,99790.0,0.0
20171230,8.0,0.5,18.0,11.6,9.7,5.0,4.6,99660.0,0.0
20171231,7.0,0.0,13.0,8.0,10.3,9.0,2.2,99490.0,0.0
20180101,6.0,0.2,16.0,12.3,6.7,5.4,0.0,99930.0,0.0
20180102,6.0,0.0,13.0,10.8,7.9,3.5,10.6,100520.0,0.0
20180103,6.0,1.3,25.0,12.9,8.2,5.7,8.2,99630.0,0.0
20180104,6.0,0.1,15.0,9.1,9.5,6.1,2.0,99470.0,0.0
20180105,6.0,2.3,31.0,5.8,7.2,5.3,0.2,99470.0,0.0
20180106,6.0,0.9,23.0,6.2,3.4,0.9,0.0,100980.0,0.0
20180107,2.0,4.8,44.0,5.1,3.5,0.9,0.0,102510.0,0.0
20180108,8.0,0.0,13.0,8.8,3.5,1.9,0.0,102130.0,0.0
20180109,8.0,0.0,14.0,10.4,6.3,3.9,0.4,100780.0,0.0
20180110,6.0,2.5,34.0,7.5,7.5,4.5,0.0,100480.0,0.0
20180111,8.0,0.0,14.0,7.3,5.0,2.6,0.2,101800.0,0.0
20180112,8.0,0.0,14.0,8.4,6.6,5.9,0.2,102570.0,0.0
20180113,8.0,0.5,21.0,9.0,6.8,5.3,0.0,102010.0,0.0
20180114,8.0,0.0,14.0,11.4,6.5,4.1,2.8,101810.0,0.0
20180115,6.0,0.8,24.0,8.3,7.8,4.3,2.4,99900.0,0.0
20180116,5.0,4.0,45.0,11.7,6.7,5.1,0.0,99520.0,0.0
20180117,3.0,5.3,52.0,9.5,6.8,2.0,0.4,100350.0,0.0
20180118,4.0,3.8,45.0,6.8,6.8,4.0,0.0,100020.0,0.0
20180119,1.0,5.4,54.0,4.8,3.4,0.0,1.4,100840.0,0.0
20180120,8.0,0.0,16.0,10.8,3.1,1.5,4.0,100360.0,0.0
20180121,8.0,0.0,16.0,10.8,5.9,1.0,13.6,101160.0,0.0
20180122,8.0,0.7,25.0,13.3,6.0,1.2,0.2,101220.0,0.0
20180123,8.0,0.0,17.0,13.3,10.2,7.2,0.2,101560.0,0.0
20180124,8.0,0.0,17.0,10.9,11.3,9.3,7.0,100740.0,0.0
20180125,2.0,5.1,57.0,8.7,8.6,6.3,0.0,100800.0,0.0
20180126,6.0,1.9,37.0,11.5,5.2,1.7,0.0,101890.0,0.0
20180127,7.0,0.0,18.0,13.4,7.2,3.0,0.8,102620.0,0.0
20180128,6.0,0.4,25.0,13.5,9.4,5.5,0.0,103030.0,0.0
20180129,6.0,0.8,29.0,10.3,11.8,10.2,0.4,102790.0,0.0
20180130,4.0,3.8,53.0,8.8,4.4,-1.5,0.6,102840.0,0.0
20180131,5.0,1.9,40.0,7.5,5.0,1.1,2.4,100550.0,0.0
20180201,6.0,3.5,52.0,8.0,4.9,2.3,0.0,100220.0,0.0
20180202,6.0,2.3,44.0,4.1,5.8,3.7,0.4,101090.0,0.0
20180203,8.0,0.0,20.0,5.7,3.8,3.4,5.4,100810.0,0.0
20180204,6.0,1.1,35.0,4.9,4.0,2.2,0.0,102410.0,0.0
20180205,6.0,2.3,47.0,3.9,2.8,0.6,0.0,102630.0,0.0
20180206,6.0,3.5,56.0,6.2,2.5,1.2,0.0,101830.0,0.0
20180207,6.0,4.6,65.0,7.7,3.0,-0.3,0.0,102040.0,0.0
20180208,5.0,1.6,43.0,6.0,2.6,-2.4,5.4,101790.0,0.0
20180209,6.0,1.1,38.0,10.0,3.0,0.0,0.0,101060.0,0.0
20180210,6.0,0.0,23.0,7.6,4.1,-1.8,3.4,101130.0,0.0
20180211,2.0,5.8,77.0,7.5,4.8,2.1,0.0,100400.0,0.0
20180212,2.0,5.7,78.0,5.9,3.1,-1.2,0.2,101430.0,0.0
20180213,7.0,0.0,24.0,8.3,3.8,1.6,2.4,100250.0,0.0
20180214,7.0,0.5,34.0,10.2,3.4,-1.6,5.0,100490.0,0.0
20180215,2.0,5.2,78.0,10.5,5.9,1.6,0.0,100800.0,0.0
20180216,2.0,7.5,95.0,10.9,5.2,-0.1,0.0,102410.0,0.0
20180217,5.0,7.3,95.0,10.6,6.3,1.7,0.0,102240.0,0.0
20180218,6.0,1.3,47.0,11.4,6.0,1.5,1.0,102190.0,0.0
20180219,8.0,0.0,27.0,9.8,8.4,5.4,1.4,101720.0,0.0
20180220,8.0,0.8,42.0,7.0,8.6,7.3,0.6,102050.0,0.0
20180221,7.0,1.7,53.0,5.8,4.7,2.4,0.0,102690.0,0.0
20180222,4.0,3.6,73.0,4.7,3.7,1.6,0.0,102420.0,0.0
20180223,6.0,0.4,38.0,6.5,1.9,-0.8,0.0,102140.0,0.0
20180224,1.0,8.9,116.0,5.0,2.4,-1.7,0.0,102180.0,0.0
20180225,2.0,9.5,122.0,2.6,2.1,-0.7,0.4,102780.0,0.0
20180226,6.0,3.1,72.0,1.4,0.8,-0.9,0.4,103070.0,0.0
20180227,4.0,5.4,94.0,-1.2,-1.2,-3.8,1.0,102440.0,0.0
20180228,6.0,5.3,94.0,0.3,-3.3,-5.4,2.0,101630.0,1.0
20180301,8.0,0.0,35.0,1.7,-2.4,-5.1,0.0,100120.0,0.0
20180302,8.0,0.0,35.0,7.0,-1.0,-3.7,0.4,99280.0,0.0
20180303,8.0,0.0,36.0,9.9,2.8,-1.5,0.8,99210.0,0.0
20180304,7.0,0.6,52.0,10.7,5.8,1.6,0.2,98980.0,0.0
20180305,6.0,1.4,65.0,10.3,7.3,3.9,1.2,98840.0,0.0
20180306,7.0,1.2,63.0,11.2,7.7,5.1,3.8,98810.0,0.0
20180307,5.0,4.4,104.0,11.0,7.9,4.6,1.6,99430.0,0.0
20180308,5.0,6.7,129.0,11.3,7.5,4.1,0.0,99660.0,0.0
20180309,7.0,0.0,39.0,14.2,5.9,0.5,6.4,100130.0,0.0
20180310,7.0,0.1,45.0,12.8,9.8,5.5,0.2,99480.0,0.0
20180311,8.0,1.3,69.0,10.8,9.2,5.6,5.4,99090.0,0.0
20180312,8.0,0.0,41.0,11.4,9.4,8.0,5.0,98880.0,0.0
20180313,5.0,4.1,108.0,13.6,8.2,5.0,0.0,100690.0,0.0
20180314,4.0,3.7,105.0,13.6,7.4,1.2,8.6,100260.0,0.0
20180315,7.0,2.7,93.0,13.8,10.7,7.7,0.2,98940.0,0.0
20180316,6.0,5.1,124.0,0.8,10.7,7.6,2.0,99830.0,0.0
20180317,8.0,0.0,44.0,0.7,0.5,0.2,2.4,100610.0,0.0
20180318,8.0,0.0,45.0,5.4,-0.3,-1.4,1.0,100860.0,2.0
20180319,5.0,5.4,132.0,8.8,1.9,-1.5,0.4,101560.0,0.0
20180320,6.0,3.4,109.0,11.2,4.5,0.3,0.0,102830.0,0.0
20180321,2.0,9.7,181.0,12.0,4.7,-1.9,0.0,103100.0,0.0
20180322,7.0,4.2,122.0,13.6,8.2,4.4,0.0,101960.0,0.0
20180323,7.0,3.1,108.0,9.8,9.9,6.2,2.4,100130.0,0.0
20180324,8.0,0.0,49.0,12.3,8.2,6.5,0.0,100070.0,0.0
20180325,7.0,0.0,49.0,13.2,9.8,7.2,0.0,101080.0,0.0
20180326,6.0,6.1,150.0,15.4,9.1,5.0,4.6,101720.0,0.0
20180327,7.0,1.7,91.0,9.6,10.3,5.2,5.8,100750.0,0.0
20180328,7.0,1.6,90.0,9.1,7.2,4.8,6.2,100410.0,0.0
20180329,6.0,2.5,106.0,7.9,5.2,1.2,8.0,100120.0,0.0
20180330,8.0,0.2,62.0,9.7,5.5,3.1,12.8,99460.0,0.0
20180331,8.0,1.1,84.0,9.6,6.7,3.7,1.8,99760.0,0.0
20180401,8.0,0.0,54.0,12.2,7.0,4.3,12.2,101100.0,0.0
20180402,8.0,0.1,60.0,13.7,8.0,3.7,4.2,99920.0,0.0
20180403,7.0,0.4,70.0,12.0,11.2,8.7,0.4,99430.0,0.0
20180404,7.0,1.1,87.0,10.8,9.4,6.8,0.2,99430.0,0.0
20180405,4.0,9.0,200.0,16.9,7.7,4.5,0.0,101030.0,0.0
20180406,2.0,8.5,196.0,17.9,10.4,4.0,0.0,101080.0,0.0
20180407,6.0,1.0,88.0,11.3,13.2,8.4,1.2,100540.0,0.0
20180408,8.0,0.0,58.0,9.7,10.2,9.1,9.4,100810.0,0.0
20180409,8.0,0.0,59.0,14.4,8.9,8.2,9.4,100660.0,0.0
20180410,8.0,0.3,72.0,10.3,11.3,8.3,5.8,100190.0,0.0
20180411,8.0,0.0,60.0,10.2,8.8,7.2,0.4,100690.0,0.0
20180412,8.0,0.0,61.0,13.1,8.5,6.8,0.2,100400.0,0.0
20180413,8.0,0.0,61.0,19.3,9.8,6.4,0.0,100780.0,0.0
20180414,4.0,8.6,209.0,15.2,13.7,8.0,0.0,101590.0,0.0
20180415,7.0,0.7,87.0,15.9,11.9,8.7,0.6,100960.0,0.0
20180416,5.0,6.3,182.0,19.0,11.9,8.0,0.0,101380.0,0.0
20180417,7.0,2.3,122.0,24.6,14.5,10.0,0.0,102010.0,0.0
20180418,0.0,12.6,263.0,28.5,17.2,9.9,0.0,102630.0,0.0
20180419,0.0,12.6,264.0,25.8,19.9,11.2,0.0,102320.0,0.0
20180420,0.0,12.9,269.0,24.1,18.8,11.7,0.0,102300.0,0.0
20180421,4.0,6.5,191.0,23.6,18.0,11.9,10.8,101960.0,0.0
20180422,3.0,8.7,222.0,16.7,17.8,12.0,0.0,101060.0,0.0
20180423,4.0,4.6,166.0,17.3,12.2,7.7,0.0,101590.0,0.0
20180424,8.0,0.0,67.0,15.8,14.3,11.3,0.2,101310.0,0.0
20180425,4.0,8.3,220.0,16.1,11.8,7.8,0.4,101200.0,0.0
20180426,3.0,8.9,229.0,12.4,11.3,6.6,2.4,101570.0,0.0
20180427,7.0,0.0,69.0,9.1,9.7,7.0,3.8,100760.0,0.0
20180428,8.0,0.0,69.0,8.0,8.4,7.8,0.2,100970.0,0.0
20180429,8.0,0.0,70.0,10.6,7.3,6.7,2.2,101090.0,0.0
20180430,8.0,0.0,70.0,14.8,8.0,5.4,1.2,100650.0,0.0
20180501,4.0,7.9,222.0,15.0,8.6,2.3,1.0,100960.0,0.0
20180502,5.0,4.0,165.0,18.1,11.9,8.9,3.8,100660.0,0.0
20180503,3.0,10.5,259.0,20.0,10.8,3.6,0.0,101890.0,0.0
20180504,4.0,8.4,232.0,22.8,14.1,8.1,0.0,102340.0,0.0
20180505,0.0,13.6,299.0,26.3,15.5,8.2,0.0,102520.0,0.0
20180506,0.0,13.4,298.0,28.1,17.7,9.1,0.0,102220.0,0.0
20180507,0.0,13.4,299.0,26.5,19.6,11.0,0.0,101720.0,0.0
20180508,2.0,11.4,276.0,20.8,19.1,11.8,0.0,101010.0,0.0
20180509,3.0,10.1,260.0,18.0,14.8,8.7,1.4,100910.0,0.0
20180510,5.0,9.4,252.0,18.0,13.9,9.9,0.0,101490.0,0.0
20180511,4.0,5.8,201.0,15.0,12.2,6.3,0.0,101550.0,0.0
20180512,7.0,0.5,98.0,18.6,12.7,10.3,9.2,101270.0,0.0
20180513,5.0,5.7,201.0,21.0,13.5,8.4,0.0,101510.0,0.0
20180514,1.0,11.1,278.0,23.2,14.8,8.5,0.0,102010.0,0.0
20180515,0.0,13.7,312.0,16.0,16.6,9.9,0.0,102030.0,0.0
20180516,6.0,2.1,139.0,18.0,13.8,11.7,0.0,102510.0,0.0
20180517,2.0,13.4,310.0,18.7,12.4,6.8,0.0,102730.0,0.0
20180518,2.0,12.5,300.0,22.2,12.1,5.4,0.0,102560.0,0.0
20180519,1.0,13.8,39.0,22.0,14.9,7.7,0.0,102370.0,0.0
20180520,0.0,13.8,39.0,22.7,15.1,8.1,0.0,102190.0,0.0
20180521,4.0,6.7,222.0,23.5,15.9,9.1,0.0,101620.0,0.0
20180522,2.0,13.6,39.0,19.1,17.9,12.2,0.0,101690.0,0.0
20180523,6.0,6.1,214.0,19.3,14.8,10.6,20.6,102300.0,0.0
20180524,7.0,1.1,120.0,18.8,14.9,10.5,1.0,102010.0,0.0
20180525,7.0,1.1,120.0,26.6,15.2,11.5,0.0,101820.0,0.0
20180526,6.0,8.2,247.0,27.4,20.6,14.5,10.8,101860.0,0.0
20180527,4.0,8.4,250.0,24.8,21.3,15.2,0.0,101560.0,0.0
20180528,4.0,6.8,227.0,17.9,20.2,15.6,0.0,101820.0,0.0
20180529,7.0,0.0,81.0,19.4,15.9,13.9,10.6,101630.0,0.0
20180530,7.0,0.0,82.0,23.5,16.3,13.2,0.0,101340.0,0.0
20180531,6.0,1.8,139.0,24.0,18.7,13.9,0.0,101490.0,0.0
20180601,7.0,3.0,165.0,24.4,19.9,15.8,0.0,101760.0,0.0
20180602,4.0,6.4,224.0,27.0,19.6,14.9,0.0,101830.0,0.0
20180603,2.0,9.0,263.0,19.8,20.1,13.3,0.0,101810.0,0.0
20180604,6.0,0.3,97.0,18.8,17.4,15.1,0.0,101660.0,0.0
20180605,6.0,5.4,209.0,23.0,15.4,12.1,0.0,101690.0,0.0
20180606,2.0,11.6,299.0,21.4,16.0,9.0,0.0,101560.0,0.0
20180607,8.0,0.4,102.0,23.0,17.1,12.9,0.0,101640.0,0.0
20180608,6.0,6.3,225.0,21.9,18.5,14.0,0.0,101700.0,0.0
20180609,7.0,3.9,184.0,24.0,17.5,13.1,0.0,101600.0,0.0
20180610,5.0,9.0,265.0,25.4,19.0,14.0,0.0,101470.0,0.0
20180611,3.0,12.1,37.0,18.6,18.9,12.3,0.0,101390.0,0.0
20180612,4.0,3.3,174.0,23.3,15.7,12.8,0.0,101690.0,0.0
20180613,3.0,6.9,235.0,23.9,16.4,9.4,0.0,101810.0,0.0
20180614,6.0,5.9,219.0,23.4,19.2,14.5,0.0,101220.0,0.0
20180615,4.0,9.2,269.0,20.5,17.4,11.5,0.0,101630.0,0.0
20180616,7.0,2.6,160.0,20.1,17.2,13.9,0.2,101440.0,0.0
20180617,7.0,1.2,127.0,26.6,16.6,13.1,0.2,101630.0,0.0
20180618,6.0,7.5,244.0,24.8,20.6,14.6,0.0,101880.0,0.0
20180619,7.0,2.1,149.0,26.1,21.0,17.2,0.0,102250.0,0.0
20180620,5.0,4.2,191.0,20.6,20.4,14.7,0.0,102040.0,0.0
20180621,2.0,12.1,40.0,22.9,15.7,10.7,0.0,102570.0,0.0
20180622,0.0,14.1,41.0,24.1,15.8,8.8,0.0,103020.0,0.0
20180623,3.0,10.4,285.0,26.5,17.9,11.6,0.0,102810.0,0.0
20180624,6.0,14.0,37.0,29.8,19.8,13.1,0.0,102510.0,0.0
20180625,1.0,14.4,40.0,29.1,21.9,13.9,0.0,102560.0,0.0
20180626,0.0,14.5,40.0,27.9,22.1,15.2,0.0,102600.0,0.0
20180627,2.0,10.7,289.0,28.3,20.4,13.0,0.0,102570.0,0.0
20180628,3.0,7.3,241.0,28.8,20.5,12.7,0.0,102450.0,0.0
20180629,0.0,14.1,40.0,28.8,20.9,13.1,0.0,102190.0,0.0
20180630,2.0,12.6,40.0,31.8,20.9,13.1,0.0,101620.0,0.0
20180701,2.0,10.4,284.0,30.1,23.5,15.2,0.0,101330.0,0.0
20180702,1.0,14.2,40.0,27.6,24.2,18.4,0.0,101570.0,0.0
20180703,1.0,13.5,39.0,27.0,21.5,15.4,0.0,101740.0,0.0
20180704,5.0,7.9,248.0,30.1,20.4,13.9,0.0,101520.0,0.0
20180705,3.0,9.4,269.0,30.9,23.4,16.7,0.0,101520.0,0.0
20180706,1.0,13.2,35.0,31.5,23.7,16.5,0.0,102040.0,0.0
20180707,0.0,13.0,38.0,31.0,25.0,18.5,0.0,102330.0,0.0
20180708,1.0,13.1,33.0,30.5,24.4,17.7,0.0,102530.0,0.0
20180709,4.0,8.2,251.0,22.9,24.2,17.9,0.0,102510.0,0.0
20180710,4.0,9.9,274.0,24.4,19.1,15.4,0.0,102390.0,0.0
20180711,4.0,8.1,248.0,25.1,19.1,13.9,0.0,102180.0,0.0
20180712,5.0,3.8,179.0,27.5,19.4,13.7,0.0,102150.0,0.0
20180713,6.0,5.9,214.0,28.9,21.6,15.7,0.0,102180.0,0.0
20180714,1.0,12.3,303.0,30.3,21.9,14.9,0.0,101980.0,0.0
20180715,0.0,14.2,39.0,30.0,22.8,15.2,0.0,101580.0,0.0
20180716,3.0,10.4,277.0,25.0,22.9,15.9,0.0,101330.0,0.0
20180717,4.0,8.5,251.0,26.5,19.4,13.8,0.0,101580.0,0.0
20180718,6.0,6.3,218.0,29.0,20.8,15.1,0.0,101820.0,0.0
20180719,4.0,7.3,232.0,25.2,21.6,14.2,0.0,101810.0,0.0
20180720,7.0,1.0,116.0,28.5,22.0,18.8,0.0,101440.0,0.0
20180721,6.0,6.0,212.0,28.9,22.7,16.9,0.0,101380.0,0.0
20180722,5.0,3.0,160.0,32.2,22.9,16.8,0.0,101550.0,0.0
20180723,2.0,12.2,295.0,30.2,25.6,19.0,0.0,101580.0,0.0
20180724,2.0,10.4,271.0,30.9,23.8,17.3,0.0,101430.0,0.0
20180725,1.0,11.6,286.0,35.0,24.3,17.7,0.0,101610.0,0.0
20180726,3.0,10.1,266.0,32.0,26.9,18.9,0.0,101290.0,0.0
20180727,4.0,7.3,227.0,23.0,25.9,19.9,3.2,100930.0,0.0
20180728,5.0,7.9,235.0,20.8,19.6,16.2,5.0,100650.0,0.0
20180729,8.0,0.0,73.0,24.2,18.2,15.6,1.2,100590.0,0.0
20180730,7.0,3.5,165.0,25.5,20.1,16.1,5.4,101070.0,0.0
20180731,4.0,9.9,259.0,26.5,20.7,15.9,0.0,101610.0,0.0
20180801,1.0,12.1,285.0,30.4,19.9,13.3,0.0,102100.0,0.0
20180802,0.0,13.3,298.0,32.6,22.2,14.1,0.0,102280.0,0.0
20180803,1.0,11.2,272.0,29.0,25.4,18.2,0.0,102200.0,0.0
20180804,0.0,13.2,295.0,29.8,24.3,19.6,0.0,102310.0,0.0
20180805,0.0,13.6,298.0,32.4,23.4,17.0,0.0,102250.0,0.0
20180806,1.0,13.3,293.0,31.2,24.5,16.6,0.0,101470.0,0.0
20180807,3.0,8.1,228.0,25.3,24.2,17.3,0.0,100790.0,0.0
20180808,6.0,8.9,238.0,18.4,19.9,14.4,0.4,101090.0,0.0
20180809,7.0,0.2,81.0,21.0,17.1,15.7,8.0,101380.0,0.0
20180810,4.0,5.2,184.0,22.5,15.9,10.8,2.4,101790.0,0.0
20180811,4.0,6.7,205.0,22.4,15.9,9.3,0.6,102150.0,0.0
20180812,8.0,0.0,67.0,25.2,19.4,16.3,1.6,101070.0,0.0
20180813,7.0,2.3,132.0,26.6,20.2,15.2,0.0,100740.0,0.0
20180814,4.0,3.8,158.0,25.7,19.9,13.1,0.0,101600.0,0.0
20180815,6.0,1.6,116.0,21.4,20.6,15.6,2.2,101720.0,0.0
20180816,5.0,2.3,130.0,23.7,19.5,17.6,7.8,101400.0,0.0
20180817,3.0,8.6,223.0,22.5,17.1,10.6,0.0,101950.0,0.0
20180818,7.0,0.2,76.0,28.3,18.9,15.3,0.0,102080.0,0.0
20180819,6.0,5.5,179.0,26.2,22.9,17.5,0.0,101860.0,0.0
20180820,6.0,3.9,154.0,27.3,22.2,18.3,0.0,101990.0,0.0
20180821,4.0,8.7,219.0,24.1,22.6,18.0,0.0,101900.0,0.0
20180822,6.0,0.6,87.0,22.9,19.7,15.3,1.0,101700.0,0.0
20180823,6.0,3.7,148.0,21.0,20.1,17.3,0.2,101290.0,0.0
20180824,4.0,6.3,184.0,20.0,15.8,10.7,5.4,101350.0,0.0
20180825,2.0,8.5,211.0,18.4,14.1,8.2,0.0,101490.0,0.0
20180826,8.0,0.0,60.0,19.7,14.6,10.8,11.0,100950.0,0.0
20180827,6.0,1.9,113.0,21.1,16.4,13.1,0.0,101200.0,0.0
20180828,8.0,2.1,116.0,20.1,18.4,15.6,7.6,101710.0,0.0
20180829,7.0,1.7,107.0,21.0,16.8,13.4,0.0,101600.0,0.0
20180830,5.0,8.4,202.0,22.5,15.7,10.4,0.0,102310.0,0.0
20180831,4.0,6.2,174.0,24.5,16.9,11.2,0.0,102340.0,0.0
20180901,0.0,12.2,231.0,24.8,18.1,11.8,0.0,102530.0,0.0
20180902,0.0,12.4,231.0,24.5,18.1,11.5,0.0,102410.0,0.0
20180903,2.0,8.3,187.0,20.7,18.2,11.9,0.0,102060.0,0.0
20180904,6.0,2.9,118.0,22.6,16.6,12.5,0.0,102100.0,0.0
20180905,6.0,6.1,159.0,22.6,18.2,13.8,0.0,102070.0,0.0
20180906,5.0,6.4,161.0,20.4,16.9,11.2,0.2,101640.0,0.0
20180907,2.0,10.8,207.0,21.0,14.3,8.3,0.0,101620.0,0.0
20180908,7.0,0.9,79.0,24.7,14.9,8.9,0.0,101800.0,0.0
20180909,7.0,4.1,129.0,22.7,19.6,14.4,0.0,101790.0,0.0
20180910,4.0,7.8,171.0,25.2,18.1,13.4,0.0,102100.0,0.0
20180911,6.0,1.3,85.0,15.6,20.8,16.4,3.2,101910.0,0.0
20180912,7.0,0.1,56.0,20.9,13.8,11.9,0.0,102290.0,0.0
20180913,1.0,10.4,192.0,18.6,14.3,7.7,0.0,102300.0,0.0
20180914,6.0,2.5,101.0,22.1,14.4,10.3,0.0,102100.0,0.0
20180915,4.0,6.9,154.0,24.2,16.2,10.4,0.0,102320.0,0.0
20180916,5.0,6.4,147.0,25.3,17.9,11.7,0.0,101860.0,0.0
20180917,3.0,9.5,176.0,23.5,21.3,17.3,0.0,101370.0,0.0
20180918,6.0,4.1,118.0,23.7,20.0,16.5,0.2,100890.0,0.0
20180919,7.0,4.1,117.0,21.9,20.2,16.7,0.0,101240.0,0.0
20180920,8.0,0.5,61.0,17.7,18.9,16.0,4.6,100910.0,0.0
20180921,4.0,8.9,164.0,13.3,14.2,10.6,0.6,100860.0,0.0
20180922,8.0,0.0,44.0,14.9,11.9,10.6,18.2,101760.0,0.0
20180923,5.0,3.8,108.0,16.2,11.9,9.0,2.4,101960.0,0.0
20180924,0.0,11.2,179.0,18.2,10.5,4.8,0.0,103700.0,0.0
20180925,1.0,10.5,171.0,22.8,10.8,3.3,0.0,103770.0,0.0
20180926,0.0,11.1,174.0,23.4,14.7,6.6,0.0,103260.0,0.0
20180927,1.0,11.0,171.0,17.5,15.9,8.5,0.0,102650.0,0.0
20180928,3.0,7.5,139.0,18.3,14.8,12.0,0.0,103000.0,0.0
20180929,0.0,10.1,160.0,15.4,11.8,5.3,0.0,102800.0,0.0
20180930,4.0,3.2,93.0,16.7,10.5,5.6,0.0,102040.0,0.0
20181001,4.0,7.4,133.0,20.2,11.8,6.9,0.0,102550.0,0.0
20181002,6.0,2.4,81.0,19.5,15.2,10.2,0.0,102100.0,0.0
20181003,4.0,5.2,110.0,18.3,15.6,11.6,0.0,102670.0,0.0
20181004,7.0,0.4,49.0,21.6,14.6,10.9,0.0,102450.0,0.0
20181005,7.0,3.1,86.0,10.3,17.0,12.4,0.0,101540.0,0.0
20181006,7.0,0.0,36.0,14.6,10.3,10.3,10.4,101180.0,0.0
20181007,1.0,7.9,128.0,17.3,10.1,5.6,0.0,102240.0,0.0
20181008,4.0,1.6,65.0,21.1,12.0,6.7,0.0,102110.0,0.0
20181009,1.0,10.0,141.0,24.1,15.2,9.3,0.0,101840.0,0.0
20181010,1.0,9.6,136.0,21.4,16.8,9.5,0.0,101200.0,0.0
20181011,7.0,1.7,63.0,21.5,18.1,14.9,3.0,100450.0,0.0
20181012,7.0,2.0,66.0,23.7,17.5,13.5,0.8,100960.0,0.0
20181013,5.0,4.4,89.0,13.1,20.6,17.5,6.8,100940.0,0.0
